date,indicator,value,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2021-05-21,Daily hospital occupancy,1214.0,4158.0,12.0,1622004.0,17545.0,30445.0,95.0,73684.0,228.0,8451204.42857143,6196221.857142857,2394575.285714286,0.0
2021-05-22,Daily hospital occupancy,1129.0,3162.0,19.0,1625166.0,17564.0,29156.0,101.0,69437.0,218.0,8598713.0,6269028.0,2471810.0,0.0
2021-05-23,Daily hospital occupancy,1104.0,3432.0,7.0,1628598.0,17571.0,28152.0,95.0,66316.0,221.0,8743018.714285715,6339195.857142857,2559977.1428571427,0.0
2021-05-24,Daily hospital occupancy,1097.0,2690.0,10.0,1631288.0,17581.0,28003.0,98.0,63145.0,214.0,8887324.42857143,6409363.714285715,2648144.285714286,0.0
2021-05-25,Daily hospital occupancy,1102.0,2482.0,13.0,1633770.0,17594.0,25144.0,94.0,60104.0,184.0,9031630.142857144,6479531.571428572,2736311.4285714286,0.0
2021-05-26,Daily hospital occupancy,1059.0,2762.0,10.0,1636532.0,17604.0,23338.0,89.0,56506.0,178.0,9175935.857142856,6549699.428571428,2824478.5714285714,0.0
2021-05-27,Daily hospital occupancy,971.0,3338.0,16.0,1639870.0,17620.0,22024.0,87.0,53831.0,180.0,9320241.57142857,6619867.285714285,2912645.714285714,0.0
2021-05-28,Daily hospital occupancy,919.0,3859.0,15.0,1643729.0,17635.0,21725.0,90.0,52170.0,185.0,9464547.285714285,6690035.142857143,3000812.8571428573,0.0
2021-05-29,Daily hospital occupancy,853.0,3381.0,8.0,1647110.0,17643.0,21944.0,79.0,51100.0,180.0,9608853.0,6760203.0,3088980.0,0.0
2021-05-30,Daily hospital occupancy,841.0,2722.0,6.0,1649832.0,17649.0,21234.0,78.0,49386.0,173.0,9777984.857142856,6843072.142857143,3196565.4285714286,0.0
2021-05-31,Daily hospital occupancy,850.0,2042.0,2.0,1651874.0,17651.0,20586.0,70.0,48589.0,168.0,9947116.714285715,6925941.285714285,3304150.8571428573,0.0
2021-06-01,Daily hospital occupancy,793.0,2339.0,9.0,1654213.0,17660.0,20443.0,66.0,45587.0,160.0,10116248.57142857,7008810.428571428,3411736.2857142854,0.0
2021-06-02,Daily hospital occupancy,769.0,2502.0,12.0,1656715.0,17672.0,20183.0,68.0,43521.0,157.0,10285380.42857143,7091679.571428572,3519321.714285714,0.0
2021-06-03,Daily hospital occupancy,704.0,2750.0,14.0,1659465.0,17686.0,19595.0,66.0,41619.0,153.0,10454512.285714285,7174548.714285715,3626907.1428571427,0.0
2021-06-04,Daily hospital occupancy,688.0,2388.0,8.0,1661853.0,17694.0,18124.0,59.0,39849.0,149.0,10623644.142857142,7257417.857142857,3734492.5714285714,0.0
2021-06-05,Daily hospital occupancy,658.0,2138.0,9.0,1663991.0,17703.0,16881.0,60.0,38825.0,139.0,10792776.0,7340287.0,3842078.0,0.0
2021-06-06,Daily hospital occupancy,654.0,1538.0,4.0,1665529.0,17707.0,15697.0,58.0,36931.0,136.0,11029741.142857144,7485630.142857143,3940688.4285714286,0.0
2021-06-07,Daily hospital occupancy,650.0,1382.0,3.0,1666911.0,17710.0,15037.0,59.0,35623.0,129.0,11266706.285714285,7630973.285714285,4039298.8571428573,0.0
2021-06-08,Daily hospital occupancy,616.0,1430.0,15.0,1668341.0,17725.0,14128.0,65.0,34571.0,131.0,11503671.42857143,7776316.428571429,4137909.2857142854,0.0
2021-06-09,Daily hospital occupancy,530.0,1722.0,5.0,1670063.0,17730.0,13348.0,58.0,33531.0,126.0,11740636.57142857,7921659.571428572,4236519.714285715,0.0
2021-06-10,Daily hospital occupancy,486.0,1569.0,6.0,1671632.0,17736.0,12167.0,50.0,31762.0,116.0,11977601.714285715,8067002.714285715,4335130.142857143,0.0
2021-06-11,Daily hospital occupancy,448.0,1384.0,3.0,1673016.0,17739.0,11163.0,45.0,29287.0,104.0,12214566.857142858,8212345.857142857,4433740.571428571,0.0
2021-06-12,Daily hospital occupancy,403.0,1209.0,1.0,1674225.0,17740.0,10234.0,37.0,27115.0,97.0,12451532.0,8357689.0,4532351.0,0.0
2021-06-13,Daily hospital occupancy,411.0,1041.0,2.0,1675266.0,17742.0,9737.0,35.0,25434.0,93.0,12688782.666666666,8487773.5,4648099.833333333,0.0
2021-06-14,Daily hospital occupancy,418.0,862.0,4.0,1676128.0,17746.0,9217.0,36.0,24254.0,95.0,12926033.333333334,8617858.0,4763848.666666667,0.0
2021-06-15,Daily hospital occupancy,395.0,1043.0,1.0,1677171.0,17747.0,8830.0,22.0,22958.0,87.0,13163284.0,8747942.5,4879597.5,0.0
2021-06-16,Daily hospital occupancy,366.0,1027.0,4.0,1678198.0,17751.0,8135.0,21.0,21483.0,79.0,13400534.666666666,8878027.0,4995346.333333333,0.0
2021-06-17,Daily hospital occupancy,347.0,1071.0,3.0,1679269.0,17754.0,7637.0,18.0,19804.0,68.0,13637785.333333334,9008111.5,5111095.166666667,0.0
2021-06-18,Daily hospital occupancy,315.0,891.0,1.0,1680160.0,17755.0,7144.0,16.0,18307.0,61.0,13875036.0,9138196.0,5226844.0,0.0
2021-06-21,Daily hospital occupancy,294.0,564.0,1.0,1682117.0,17759.0,5989.0,13.0,15206.0,49.0,14112286.666666666,9268280.5,5342592.833333333,0.0
2021-06-22,Daily hospital occupancy,277.0,693.0,3.0,1682810.0,17762.0,5639.0,15.0,14469.0,37.0,14349537.333333334,9398365.0,5458341.666666667,0.0
2021-06-23,Daily hospital occupancy,255.0,655.0,4.0,1683465.0,17766.0,5267.0,15.0,13402.0,36.0,14586788.0,9528449.5,5574090.5,0.0
2021-06-24,Daily hospital occupancy,234.0,709.0,2.0,1684174.0,17768.0,4905.0,14.0,12542.0,32.0,14824038.666666666,9658534.0,5689839.333333333,0.0
2021-06-25,Daily hospital occupancy,216.0,648.0,5.0,1684822.0,17773.0,4662.0,18.0,11806.0,34.0,15061289.333333332,9788618.5,5805588.166666666,0.0
2021-06-26,Daily hospital occupancy,198.0,552.0,0.0,1685374.0,17773.0,4522.0,15.0,11149.0,33.0,15298540.0,9918703.0,5921337.0,0.0
2021-06-27,Daily hospital occupancy,204.0,498.0,1.0,1685872.0,17774.0,4319.0,16.0,10606.0,32.0,15508932.714285715,10053137.857142856,6016002.285714285,0.0
2021-06-28,Daily hospital occupancy,189.0,569.0,0.0,1686441.0,17774.0,4324.0,15.0,10313.0,28.0,15719325.42857143,10187572.714285715,6110667.571428572,0.0
2021-06-29,Daily hospital occupancy,182.0,539.0,4.0,1686980.0,17778.0,4170.0,16.0,9809.0,31.0,15929718.142857144,10322007.57142857,6205332.857142857,0.0
2021-06-30,Daily hospital occupancy,168.0,638.0,0.0,1687618.0,17778.0,4153.0,12.0,9420.0,27.0,16140110.857142856,10456442.42857143,6299998.142857143,0.0
2021-07-01,Daily hospital occupancy,159.0,825.0,3.0,1688443.0,17781.0,4269.0,13.0,9174.0,27.0,16350503.57142857,10590877.285714285,6394663.428571428,0.0
2021-07-02,Daily hospital occupancy,140.0,941.0,7.0,1689384.0,17788.0,4562.0,15.0,9224.0,33.0,16560896.285714285,10725312.142857142,6489328.714285715,0.0
2021-07-03,Daily hospital occupancy,128.0,1127.0,1.0,1690511.0,17789.0,5137.0,16.0,9659.0,31.0,16771289.0,10859747.0,6583994.0,0.0
2021-07-04,Daily hospital occupancy,126.0,1215.0,0.0,1691726.0,17789.0,5854.0,15.0,10173.0,31.0,16949309.85714286,10978352.714285715,6653291.714285715,0.0
2021-07-05,Daily hospital occupancy,126.0,1526.0,1.0,1693252.0,17790.0,6811.0,16.0,11135.0,31.0,17127330.714285713,11096958.42857143,6722589.428571428,0.0
2021-07-06,Daily hospital occupancy,109.0,2212.0,1.0,1695464.0,17791.0,8484.0,13.0,12654.0,29.0,17305351.57142857,11215564.142857144,6791887.142857143,0.0
2021-07-07,Daily hospital occupancy,102.0,3648.0,3.0,1699112.0,17794.0,11494.0,16.0,15647.0,28.0,17483372.42857143,11334169.857142856,6861184.857142857,0.0
2021-07-08,Daily hospital occupancy,106.0,5432.0,2.0,1704544.0,17796.0,16101.0,15.0,20370.0,28.0,17661393.285714287,11452775.57142857,6930482.571428572,0.0
2021-07-09,Daily hospital occupancy,120.0,6926.0,2.0,1711470.0,17798.0,22086.0,10.0,26648.0,25.0,17839414.14285714,11571381.285714285,6999780.285714285,0.0
2021-07-10,Daily hospital occupancy,123.0,10288.0,1.0,1721758.0,17799.0,31247.0,10.0,36384.0,26.0,18017435.0,11689987.0,7069078.0,0.0
2021-07-11,Daily hospital occupancy,118.0,9318.0,0.0,1731076.0,17799.0,39350.0,10.0,45204.0,25.0,18174770.57142857,11722378.714285715,7196015.714285715,0.0
2021-07-12,Daily hospital occupancy,129.0,8444.0,1.0,1739520.0,17800.0,46268.0,10.0,53079.0,26.0,18332106.14285714,11754770.42857143,7322953.428571428,0.0
2021-07-13,Daily hospital occupancy,129.0,7830.0,3.0,1747350.0,17803.0,51886.0,12.0,60370.0,25.0,18489441.714285713,11787162.142857144,7449891.142857143,0.0
2021-07-14,Daily hospital occupancy,138.0,10432.0,1.0,1757782.0,17804.0,58670.0,10.0,70164.0,26.0,18646777.285714287,11819553.857142856,7576828.857142857,0.0
2021-07-15,Daily hospital occupancy,158.0,10979.0,3.0,1768761.0,17807.0,64217.0,11.0,80318.0,26.0,18804112.85714286,11851945.57142857,7703766.571428572,0.0
2021-07-16,Daily hospital occupancy,190.0,11297.0,2.0,1780058.0,17809.0,68588.0,11.0,90674.0,21.0,18961448.42857143,11884337.285714285,7830704.285714285,0.0
2021-07-17,Daily hospital occupancy,207.0,11041.0,0.0,1791099.0,17809.0,69341.0,10.0,100588.0,20.0,19118784.0,11916729.0,7957642.0,0.0
2021-07-18,Daily hospital occupancy,235.0,10135.0,1.0,1801234.0,17810.0,70158.0,11.0,109508.0,21.0,19240257.285714287,11944571.57142857,8052577.142857143,0.0
2021-07-19,Daily hospital occupancy,277.0,8887.0,2.0,1810121.0,17812.0,70601.0,12.0,116869.0,22.0,19361730.57142857,11972414.142857144,8147512.285714285,0.0
2021-07-20,Daily hospital occupancy,315.0,6709.0,5.0,1816830.0,17817.0,69480.0,14.0,121366.0,26.0,19483203.85714286,12000256.714285715,8242447.428571428,0.0
2021-07-21,Daily hospital occupancy,322.0,6905.0,3.0,1823735.0,17820.0,65953.0,16.0,124623.0,26.0,19604677.14285714,12028099.285714285,8337382.571428572,0.0
2021-07-22,Daily hospital occupancy,329.0,6236.0,3.0,1829971.0,17823.0,61210.0,16.0,125427.0,27.0,19726150.42857143,12055941.857142856,8432317.714285715,0.0
2021-07-23,Daily hospital occupancy,370.0,6395.0,3.0,1836366.0,17826.0,56308.0,17.0,124896.0,28.0,19847623.714285713,12083784.42857143,8527252.857142856,0.0
2021-07-24,Daily hospital occupancy,388.0,5278.0,4.0,1841644.0,17830.0,50545.0,21.0,119886.0,31.0,19969097.0,12111627.0,8622188.0,0.0
2021-07-25,Daily hospital occupancy,399.0,4584.0,4.0,1846228.0,17834.0,44994.0,24.0,115152.0,35.0,20084919.14285714,12133763.42857143,8716917.142857144,0.0
2021-07-26,Daily hospital occupancy,437.0,3867.0,1.0,1850095.0,17835.0,39974.0,23.0,110575.0,35.0,20200741.285714287,12155899.857142856,8811646.285714285,0.0
2021-07-27,Daily hospital occupancy,457.0,3963.0,3.0,1854058.0,17838.0,37228.0,21.0,106708.0,35.0,20316563.42857143,12178036.285714285,8906375.42857143,0.0
2021-07-28,Daily hospital occupancy,465.0,3469.0,8.0,1857527.0,17846.0,33792.0,26.0,99745.0,42.0,20432385.57142857,12200172.714285715,9001104.57142857,0.0
2021-07-29,Daily hospital occupancy,471.0,4432.0,3.0,1861959.0,17849.0,31988.0,26.0,93198.0,42.0,20548207.714285713,12222309.142857144,9095833.714285715,0.0
2021-07-30,Daily hospital occupancy,475.0,3397.0,6.0,1865356.0,17855.0,28990.0,29.0,85298.0,46.0,20664029.85714286,12244445.57142857,9190562.857142856,0.0
2021-07-31,Daily hospital occupancy,486.0,2925.0,6.0,1868281.0,17861.0,26637.0,31.0,77182.0,52.0,20779852.0,12266582.0,9285292.0,0.0
2021-08-01,Daily hospital occupancy,496.0,2304.0,2.0,1870585.0,17863.0,24357.0,29.0,69351.0,53.0,20898172.714285713,12279720.57142857,9391250.285714285,0.0
2021-08-02,Daily hospital occupancy,522.0,2094.0,0.0,1872679.0,17863.0,22584.0,28.0,62558.0,51.0,21016493.42857143,12292859.142857144,9497208.57142857,0.0
2021-08-03,Daily hospital occupancy,520.0,2238.0,3.0,1874917.0,17866.0,20859.0,28.0,58087.0,49.0,21134814.14285714,12305997.714285715,9603166.857142856,0.0
2021-08-04,Daily hospital occupancy,470.0,2787.0,7.0,1877704.0,17873.0,20177.0,27.0,53969.0,53.0,21253134.85714286,12319136.285714285,9709125.142857144,0.0
2021-08-05,Daily hospital occupancy,474.0,3401.0,11.0,1881105.0,17884.0,19146.0,35.0,51134.0,61.0,21371455.57142857,12332274.857142856,9815083.42857143,0.0
2021-08-06,Daily hospital occupancy,473.0,2940.0,8.0,1884045.0,17892.0,18689.0,37.0,47679.0,66.0,21489776.285714287,12345413.42857143,9921041.714285715,0.0
2021-08-07,Daily hospital occupancy,475.0,2418.0,9.0,1886463.0,17901.0,18182.0,40.0,44819.0,71.0,21608097.0,12358552.0,10027000.0,0.0
2021-08-08,Daily hospital occupancy,473.0,2292.0,2.0,1888755.0,17903.0,18170.0,40.0,42527.0,69.0,21711592.14285714,12369479.285714285,10120216.0,0.0
2021-08-09,Daily hospital occupancy,478.0,2026.0,2.0,1890781.0,17905.0,18102.0,42.0,40686.0,70.0,21815087.285714287,12380406.57142857,10213432.0,0.0
2021-08-10,Daily hospital occupancy,472.0,2212.0,10.0,1892993.0,17915.0,18076.0,49.0,38935.0,77.0,21918582.42857143,12391333.857142856,10306648.0,0.0
2021-08-11,Daily hospital occupancy,446.0,2156.0,10.0,1895149.0,17925.0,17445.0,52.0,37622.0,79.0,22022077.57142857,12402261.142857144,10399864.0,0.0
2021-08-12,Daily hospital occupancy,439.0,2606.0,7.0,1897755.0,17932.0,16650.0,48.0,35796.0,83.0,22125572.714285713,12413188.42857143,10493080.0,0.0
2021-08-13,Daily hospital occupancy,450.0,2717.0,7.0,1900472.0,17939.0,16427.0,47.0,35116.0,84.0,22229067.85714286,12424115.714285715,10586296.0,0.0
2021-08-14,Daily hospital occupancy,454.0,2339.0,7.0,1902811.0,17946.0,16348.0,45.0,34530.0,85.0,22332563.0,12435043.0,10679512.0,0.0
2021-08-15,Daily hospital occupancy,471.0,2274.0,3.0,1905085.0,17949.0,16330.0,46.0,34500.0,86.0,22374896.57142857,12445352.857142856,10712074.714285715,0.0
2021-08-16,Daily hospital occupancy,504.0,2228.0,6.0,1907313.0,17955.0,16532.0,50.0,34634.0,92.0,22417230.14285714,12455662.714285715,10744637.42857143,0.0
2021-08-17,Daily hospital occupancy,488.0,2348.0,6.0,1909661.0,17961.0,16668.0,46.0,34744.0,95.0,22459563.714285713,12465972.57142857,10777200.142857144,0.0
2021-08-18,Daily hospital occupancy,469.0,2863.0,8.0,1912524.0,17969.0,17375.0,44.0,34820.0,96.0,22501897.285714287,12476282.42857143,10809762.857142856,0.0
2021-08-19,Daily hospital occupancy,452.0,2541.0,6.0,1915065.0,17975.0,17310.0,43.0,33960.0,91.0,22544230.85714286,12486592.285714285,10842325.57142857,0.0
2021-08-20,Daily hospital occupancy,452.0,2237.0,6.0,1917302.0,17981.0,16830.0,42.0,33257.0,89.0,22586564.42857143,12496902.142857144,10874888.285714285,0.0
2021-08-21,Daily hospital occupancy,439.0,2408.0,8.0,1919710.0,17989.0,16899.0,43.0,33247.0,88.0,22628898.0,12507212.0,10907451.0,0.0
2021-08-22,Daily hospital occupancy,441.0,2453.0,6.0,1922163.0,17995.0,17078.0,46.0,33408.0,92.0,22667163.85714286,12516318.714285715,10937083.42857143,0.0
2021-08-23,Daily hospital occupancy,454.0,2390.0,3.0,1924553.0,17998.0,17240.0,43.0,33772.0,93.0,22705429.714285713,12525425.42857143,10966715.857142856,0.0
2021-08-24,Daily hospital occupancy,461.0,2515.0,12.0,1927068.0,18010.0,17407.0,49.0,34075.0,95.0,22743695.57142857,12534532.142857144,10996348.285714285,0.0
2021-08-25,Daily hospital occupancy,446.0,2876.0,10.0,1929944.0,18020.0,17420.0,51.0,34795.0,95.0,22781961.42857143,12543638.857142856,11025980.714285715,0.0
2021-08-26,Daily hospital occupancy,440.0,2654.0,9.0,1932598.0,18029.0,17533.0,54.0,34843.0,97.0,22820227.285714287,12552745.57142857,11055613.142857144,0.0
2021-08-27,Daily hospital occupancy,437.0,2815.0,3.0,1935413.0,18032.0,18111.0,51.0,34941.0,93.0,22858493.14285714,12561852.285714285,11085245.57142857,0.0
2021-08-28,Daily hospital occupancy,421.0,2486.0,10.0,1937899.0,18042.0,18189.0,53.0,35088.0,96.0,22896759.0,12570959.0,11114878.0,0.0
2021-08-29,Daily hospital occupancy,418.0,2314.0,3.0,1940213.0,18045.0,18050.0,50.0,35128.0,96.0,22926791.714285713,12578492.0,11137832.142857144,0.0
2021-08-30,Daily hospital occupancy,469.0,2209.0,4.0,1942422.0,18049.0,17869.0,51.0,35109.0,94.0,22956824.42857143,12586025.0,11160786.285714285,0.0
2021-08-31,Daily hospital occupancy,459.0,2352.0,12.0,1944774.0,18061.0,17706.0,51.0,35113.0,100.0,22986857.14285714,12593558.0,11183740.42857143,0.0
2021-09-01,Daily hospital occupancy,436.0,2854.0,4.0,1947628.0,18065.0,17684.0,45.0,35104.0,96.0,23016889.85714286,12601091.0,11206694.57142857,0.0
2021-09-02,Daily hospital occupancy,442.0,2802.0,8.0,1950430.0,18073.0,17832.0,44.0,35365.0,98.0,23046922.57142857,12608624.0,11229648.714285715,0.0
2021-09-03,Daily hospital occupancy,439.0,2562.0,9.0,1952992.0,18082.0,17579.0,50.0,35690.0,101.0,23076955.285714287,12616157.0,11252602.857142856,0.0
2021-09-04,Daily hospital occupancy,442.0,2718.0,10.0,1955710.0,18092.0,17811.0,50.0,36000.0,103.0,23106988.0,12623690.0,11275557.0,0.0
2021-09-05,Daily hospital occupancy,467.0,2347.0,2.0,1958057.0,18094.0,17844.0,49.0,35894.0,99.0,23125506.714285713,12630469.57142857,11287747.57142857,0.0
2021-09-06,Daily hospital occupancy,462.0,2140.0,3.0,1960197.0,18097.0,17775.0,48.0,35644.0,99.0,23144025.42857143,12637249.142857144,11299938.142857144,0.0
2021-09-07,Daily hospital occupancy,463.0,2495.0,8.0,1962692.0,18105.0,17918.0,44.0,35624.0,95.0,23162544.14285714,12644028.714285715,11312128.714285715,0.0
2021-09-08,Daily hospital occupancy,452.0,2814.0,7.0,1965506.0,18112.0,17878.0,47.0,35562.0,92.0,23181062.85714286,12650808.285714285,11324319.285714285,0.0
2021-09-09,Daily hospital occupancy,443.0,2388.0,3.0,1967894.0,18115.0,17464.0,42.0,35296.0,86.0,23199581.57142857,12657587.857142856,11336509.857142856,0.0
2021-09-10,Daily hospital occupancy,462.0,2687.0,4.0,1970581.0,18119.0,17589.0,37.0,35168.0,87.0,23218100.285714287,12664367.42857143,11348700.42857143,0.0
2021-09-11,Daily hospital occupancy,439.0,2220.0,6.0,1972801.0,18125.0,17091.0,33.0,34902.0,83.0,23236619.0,12671147.0,11360891.0,0.0
2021-09-12,Daily hospital occupancy,435.0,10.0,0.0,1972811.0,18125.0,14754.0,31.0,32598.0,80.0,23257868.85714286,12680942.714285715,11373290.142857144,0.0
2021-09-13,Daily hospital occupancy,450.0,3841.0,5.0,1976652.0,18130.0,16455.0,33.0,34230.0,81.0,23279118.714285713,12690738.42857143,11385689.285714285,0.0
2021-09-14,Daily hospital occupancy,432.0,2031.0,11.0,1978683.0,18141.0,15991.0,36.0,33909.0,80.0,23300368.57142857,12700534.142857144,11398088.42857143,0.0
2021-09-15,Daily hospital occupancy,400.0,2354.0,7.0,1981037.0,18148.0,15531.0,36.0,33409.0,83.0,23321618.42857143,12710329.857142856,11410487.57142857,0.0
2021-09-16,Daily hospital occupancy,378.0,2130.0,8.0,1983167.0,18156.0,15273.0,41.0,32737.0,83.0,23342868.285714287,12720125.57142857,11422886.714285715,0.0
2021-09-17,Daily hospital occupancy,372.0,2155.0,10.0,1985322.0,18166.0,14741.0,47.0,32330.0,84.0,23364118.14285714,12729921.285714285,11435285.857142856,0.0
2021-09-18,Daily hospital occupancy,359.0,2000.0,4.0,1987322.0,18170.0,14521.0,45.0,31612.0,78.0,23385368.0,12739717.0,11447685.0,0.0
2021-09-19,Daily hospital occupancy,364.0,1684.0,3.0,1989006.0,18173.0,16195.0,48.0,30949.0,79.0,23405514.0,12749818.714285715,11459680.285714285,0.0
2021-09-20,Daily hospital occupancy,367.0,1352.0,10.0,1990358.0,18183.0,13706.0,53.0,30161.0,86.0,23425660.0,12759920.42857143,11471675.57142857,0.0
